1;type;receiver_timestamp;sender_timestamp
16815;D;140142285;140140589
16816;D;140142605;140140749
16817;D;140142925;140140909
16818;D;140143245;140141069
16819;D;140143565;140141229
16820;D;140142861;140141389
16821;D;140143181;140141549
16822;D;140143821;140141869
16823;D;140144141;140142029
16824;D;140144461;140142189
16825;D;140144109;140142349
16826;D;140144077;140142509
16827;D;140144397;140142669
16828;D;140144717;140142829
16829;D;140145037;140142989
16830;D;140145357;140143149
16831;D;140145677;140143309
16832;D;140144973;140143469
16833;D;140145293;140143629
16834;D;140145613;140143789
16835;D;140145933;140143949
16836;D;140146253;140144109
16837;D;140146573;140144269
16838;D;140146893;140144429
16839;D;140146189;140144589
16840;D;140146509;140144749
16841;D;140146829;140144909
16842;D;140147149;140145069
16843;D;140147469;140145229
16844;D;140147789;140145389
16845;D;140147085;140145549
16846;D;140147405;140145709
16847;D;140147725;140145869
16848;D;140148045;140146029
16849;D;140148685;140146349
16850;D;140147981;140146509
16851;D;140148301;140146669
16852;D;140148621;140146829
16853;D;140148941;140146989
16854;D;140149261;140147149
16855;D;140149581;140147309
16856;D;140148877;140147469
16857;D;140149197;140147629
16858;D;140149517;140147789
16859;D;140149837;140147949
16860;D;140150157;140148109
16861;D;140150477;140148269
16862;D;140150349;140148429
16863;D;140150093;140148589
16864;D;140150413;140148749
16865;D;140150733;140148909
16866;D;140151053;140149069
16867;D;140151373;140149229
16868;D;140151693;140149389
16869;D;140150989;140149549
16870;!;;
16871;D;140151565;140150349
16872;D;140151885;140150509
16873;D;140152205;140150669
16874;D;140152525;140150829
16875;D;140152845;140150989
16876;D;140153165;140151149
16877;D;140153485;140151309
16878;D;140152781;140151469
16879;D;140153101;140151629
16880;D;140153421;140151789
16881;D;140153741;140151949
16882;D;140154061;140152109
16883;D;140153357;140152269
16884;D;140153677;140152429
16885;D;140153997;140152589
16886;D;140154317;140152749
16887;D;140154637;140152909
16888;D;140154957;140153069
16889;D;140155277;140153229
16890;D;140155597;140153389
16891;D;140155629;140153549
16892;D;140155789;140153709
16893;D;140155949;140153869
16894;D;140155853;140154029
16895;D;140156173;140154189
16896;D;140156493;140154349
16897;D;140156813;140154509
16898;D;140157133;140154669
16899;D;140156429;140154829
16900;D;140156749;140154989
16901;D;140157069;140155149
16902;D;140157389;140155309
16903;D;140157709;140155469
16904;D;140157005;140155629
16905;D;140157325;140155789
16906;D;140157645;140155949
16907;D;140157965;140156109
16908;D;140158285;140156269
16909;D;140158605;140156429
16910;D;140158925;140156589
16911;D;140158221;140156749
16912;D;140158541;140156909
16913;D;140158861;140157069
16914;D;140159181;140157229
16915;D;140159501;140157389
16916;D;140159821;140157549
16917;D;140160141;140157709
16918;D;140159437;140157869
16919;D;140159757;140158029
16920;D;140160077;140158189
16921;D;140160397;140158349
16922;D;140160717;140158509
16923;D;140160013;140158669
16924;D;140160333;140158829
16925;D;140160653;140158989
16926;D;140160973;140159149
16927;D;140161293;140159309
16928;D;140161613;140159469
16929;D;140161933;140159629
16930;D;140161709;140159789
16931;D;140161549;140159949
16932;D;140161869;140160109
16933;D;140162189;140160269
16934;D;140162509;140160429
16935;D;140162829;140160589
16936;D;140162125;140160749
16937;D;140162445;140160909
16938;D;140162765;140161069
16939;D;140163085;140161229
16940;D;140163405;140161389
16941;D;140163629;140161549
16942;D;140163789;140161709
16943;D;140163341;140161869
16944;D;140163661;140162029
16945;D;140163981;140162189
16946;D;140164301;140162349
16947;D;140164621;140162509
16948;D;140164941;140162669
16949;D;140164429;140162829
16950;D;140164557;140162989
16951;D;140164877;140163149
16952;D;140165197;140163309
16953;D;140165517;140163469
16954;D;140165837;140163629
16955;D;140166157;140163789
16956;D;140165453;140163949
16957;D;140165773;140164109
16958;D;140166093;140164269
16959;D;140166413;140164429
16960;D;140166733;140164589
16961;D;140167053;140164749
16962;D;140167373;140164909
16963;D;140166669;140165069
16964;D;140166989;140165229
16965;D;140167309;140165389
16966;D;140167629;140165549
16967;D;140167949;140165709
16968;D;140168269;140165869
16969;D;140167565;140166029
16970;D;140167885;140166189
16971;D;140168205;140166349
16972;D;140167501;140166509
16973;D;140167309;140166669
16974;D;140167117;140166829
16975;D;140167437;140166989
16976;D;140167757;140167149
16977;D;140168077;140167309
16978;D;140168397;140167469
16979;D;140168717;140167629
16980;D;140169037;140167789
16981;D;140169357;140167949
16982;!;;
16983;D;140180493;140179149
16984;D;140180813;140179309
16985;D;140181133;140179469
16986;D;140181453;140179629
16987;D;140181773;140179789
16988;D;140181069;140179949
16989;D;140181389;140180109
16990;D;140181709;140180269
16991;D;140182029;140180429
16992;D;140182349;140180589
16993;D;140182669;140180749
16994;D;140182989;140180909
16995;D;140183309;140181069
16996;D;140182605;140181229
16997;D;140182925;140181389
16998;D;140183245;140181549
16999;D;140183565;140181709
17000;D;140183885;140181869
17001;D;140184205;140182029
17002;D;140184525;140182189
17003;D;140183821;140182349
17004;D;140184141;140182509
17005;D;140184461;140182669
17006;D;140184781;140182829
17007;D;140185101;140182989
17008;D;140185421;140183149
17009;D;140185357;140183629
17010;D;140185677;140183789
17011;D;140185997;140183949
17012;D;140186317;140184109
17013;D;140186509;140184269
17014;D;140185933;140184429
17015;D;140186253;140184589
17016;D;140186573;140184749
17017;D;140186893;140184909
17018;D;140187213;140185069
17019;D;140187533;140185229
17020;D;140186829;140185389
17021;D;140187149;140185549
17022;D;140187469;140185709
17023;D;140187789;140185869
17024;D;140188109;140186029
17025;D;140188429;140186189
17026;D;140187725;140186349
17027;D;140188045;140186509
17028;D;140188365;140186669
17029;D;140188685;140186829
17030;D;140189325;140187149
17031;D;140189965;140187469
17032;!;;
17033;D;140189581;140187789
17034;D;140189901;140187949
17035;D;140190221;140188109
17036;D;140190029;140188269
17037;D;140189837;140188429
17038;D;140190157;140188589
17039;D;140190477;140188749
17040;D;140190797;140188909
17041;D;140191117;140189069
17042;D;140191437;140189229
17043;D;140191757;140189389
17044;D;140191053;140189549
17045;D;140191373;140189709
17046;D;140191693;140189869
17047;D;140191309;140190189
17048;D;140191629;140190349
17049;D;140191949;140190509
17050;D;140192269;140190669
17051;D;140304269;140302989
17052;D;140305869;140303789
17053;D;140305549;140303949
17054;D;140305485;140304109
17055;D;140305805;140304269
17056;D;140306125;140304429
17057;D;140306445;140304589
17058;D;140306765;140304749
17059;D;140307085;140304909
17060;D;140307405;140305069
17061;D;140306701;140305229
17062;D;140307021;140305389
17063;D;140307341;140305549
17064;D;140307661;140305709
17065;D;140307981;140305869
17066;D;140308301;140306029
17067;D;140308621;140306189
17068;D;140308589;140306349
17069;D;140308237;140306509
17070;D;140308557;140306669
17071;D;140308877;140306829
17072;D;140303949;140303149
17073;D;140304109;140303309
17074;!;;
17075;D;140312141;140310509
17076;D;140312461;140310669
17077;D;140312781;140310829
17078;D;140313101;140310989
17079;D;140313421;140311149
17080;D;140313229;140311309
17081;D;140313037;140311469
17082;D;140313357;140311629
17083;D;140313677;140311789
17084;D;140313997;140311949
17085;D;140314317;140312109
17086;D;140314637;140312269
17087;D;140314957;140312429
17088;D;140314253;140312589
17089;D;140314573;140312749
17090;D;140314893;140312909
17091;D;140315213;140313069
17092;D;140315533;140313229
17093;D;140315853;140313389
17094;D;140315149;140313549
17095;D;140315469;140313709
17096;D;140315789;140313869
17097;D;140316109;140314029
17098;D;140316429;140314189
17099;D;140316749;140314349
17100;D;140316045;140314509
17101;D;140316365;140314669
17102;D;140316685;140314829
17103;D;140317005;140314989
17104;D;140317325;140315149
17105;D;140317645;140315309
17106;D;140317709;140315469
17107;D;140317261;140315629
17108;D;140317581;140315789
17109;D;140317901;140315949
17110;D;140318221;140316109
17111;D;140318541;140316269
17112;D;140318861;140316429
17113;D;140318157;140316589
17114;D;140318477;140316749
17115;D;140318797;140316909
17116;D;140319117;140317069
17117;D;140319437;140317229
17118;D;140319757;140317389
17119;D;140319053;140317549
17120;D;140319373;140317709
17121;!;;
17122;D;140319693;140317869
17123;D;140320013;140318029
17124;D;140320333;140318189
17125;D;140320653;140318349
17126;D;140319949;140318509
17127;D;140320269;140318669
17128;D;140320589;140318829
17129;D;140320909;140318989
17130;D;140321229;140319149
17131;D;140321549;140319309
17132;D;140321869;140319469
17133;D;140321165;140319629
17134;D;140321485;140319789
17135;D;140321805;140319949
17136;D;140322125;140320109
17137;D;140322445;140320269
17138;D;140322765;140320429
17139;D;140322189;140320589
17140;D;140322381;140320749
17141;D;140322701;140320909
17142;D;140323021;140321069
17143;D;140323341;140321229
17144;!;;
17145;D;140322637;140321389
17146;D;140322957;140321549
17147;D;140323277;140321709
17148;D;140323597;140321869
17149;D;140323917;140322029
17150;D;140324237;140322189
17151;D;140324557;140322349
17152;D;140323853;140322509
17153;D;140324173;140322669
17154;D;140324493;140322829
17155;D;140324813;140322989
17156;D;140325133;140323149
17157;D;140325453;140323309
17158;D;140325773;140323469
17159;D;140326093;140323629
17160;D;140325389;140323789
17161;D;140325709;140323949
17162;D;140326029;140324109
17163;D;140326349;140324269
17164;D;140326669;140324429
17165;D;140325965;140324589
17166;D;140326285;140324749
17167;D;140326605;140324909
17168;D;140326925;140325069
17169;!;;
17170;D;140327245;140325229
17171;D;140327565;140325389
17172;D;140327885;140325549
17173;D;140327181;140325709
17174;D;140327501;140325869
17175;D;140327821;140326029
17176;D;140328141;140326189
17177;D;140328461;140326349
17178;D;140328749;140326509
17179;D;140328077;140326669
17180;D;140328397;140326829
17181;D;140328717;140326989
17182;D;140329037;140327149
17183;D;140329357;140327309
17184;D;140329677;140327469
17185;D;140329997;140327629
17186;D;140329293;140327789
17187;D;140329613;140327949
17188;D;140329933;140328109
17189;D;140330253;140328269
17190;D;140330573;140328429
17191;D;140330893;140328589
17192;D;140331213;140328749
17193;D;140330509;140328909
17194;D;140330829;140329069
17195;D;140331149;140329229
17196;D;140331469;140329389
17197;D;140330989;140329549
17198;D;140331085;140329709
17199;D;140331405;140329869
17200;D;140331725;140330029
17201;D;140332045;140330189
17202;D;140332365;140330349
17203;D;140332685;140330509
17204;D;140333005;140330669
17205;D;140332301;140330829
17206;D;140332621;140330989
17207;D;140332941;140331149
17208;D;140333261;140331309
17209;D;140333581;140331469
17210;D;140333901;140331629
17211;D;140333549;140331789
17212;D;140333517;140331949
17213;D;140333837;140332109
17214;D;140334157;140332269
17215;D;140334477;140332429
17216;D;140334797;140332589
17217;!;;
17218;D;140334093;140332749
17219;D;140334413;140332909
17220;D;140334733;140333069
17221;D;140335053;140333229
17222;D;140335373;140333389
17223;D;140335693;140333549
17224;D;140334989;140333709
17225;D;140335309;140333869
17226;D;140335629;140334029
17227;D;140335949;140334189
17228;D;140336269;140334349
17229;D;140335949;140334509
17230;D;140335885;140334669
17231;D;140336205;140334829
17232;D;140336525;140334989
17233;D;140336845;140335149
17234;D;140337165;140335309
17235;D;140337485;140335469
17236;D;140337805;140335629
17237;D;140338125;140335789
17238;D;140338445;140335949
17239;D;140337741;140336109
17240;D;140338061;140336269
17241;D;140338381;140336429
17242;D;140338701;140336589
17243;D;140339021;140336749
17244;D;140338317;140336909
17245;D;140338637;140337069
17246;D;140338957;140337229
17247;D;140339277;140337389
17248;D;140339597;140337549
17249;D;140339917;140337709
17250;D;140340237;140337869
17251;D;140339533;140338029
17252;D;140339853;140338189
17253;D;140340173;140338349
17254;D;140340493;140338509
17255;D;140340813;140338669
17256;D;140341133;140338829
17257;D;140340909;140338989
17258;D;140340749;140339149
17259;D;140341069;140339309
17260;D;140341389;140339469
17261;D;140341709;140339629
17262;D;140341005;140339789
17263;D;140341325;140339949
17264;D;140341645;140340109
17265;D;140341965;140340269
17266;D;140342285;140340429
17267;D;140342605;140340589
17268;D;140342925;140340749
17269;D;140343245;140340909
17270;D;140342541;140341069
17271;D;140342861;140341229
17272;D;140343181;140341389
17273;D;140342477;140341549
17274;D;140342797;140341709
17275;D;140343117;140341869
17276;D;140343437;140342029
17277;D;140342829;140342189
17278;!;;
17279;D;140343053;140342349
17280;D;140343693;140342669
17281;D;140344013;140342829
17282;D;140344333;140342989
17283;D;140344653;140343149
17284;D;140344973;140343309
17285;D;140345293;140343469
17286;D;140345613;140343629
17287;D;140344909;140343789
17288;D;140345229;140343949
17289;D;140345549;140344109
17290;D;140345869;140344269
17291;D;140346189;140344429
17292;D;140345709;140344589
17293;D;140345869;140344749
17294;D;140346125;140344909
17295;D;140346445;140345069
17296;D;140346765;140345229
17297;D;140347085;140345389
17298;D;140347405;140345549
17299;D;140346701;140345709
17300;D;140347021;140345869
17301;D;140347341;140346029
17302;D;140347661;140346189
17303;D;140346957;140346349
17304;D;140347277;140346509
17305;D;140347597;140346669
17306;D;140347917;140346829
17307;D;140348237;140346989
17308;D;140347533;140347149
17309;D;140347853;140347309
17310;D;140348173;140347469
17311;D;140348493;140347629
17312;D;140348813;140347789
17313;D;140349133;140347949
17314;D;140348429;140348109
17315;D;140348749;140348269
17316;D;140349069;140348429
17317;D;140349389;140348589
17318;D;140349069;140348749
17319;D;140349229;140348909
17320;D;140349325;140349069
17321;D;140349645;140349229
17322;D;140349965;140349389
17323;D;140350285;140349549
17324;D;140350605;140349709
17325;D;140350925;140349869
17326;D;140350829;140350029
17327;D;140350541;140350189
17328;D;140350861;140350349
17329;D;140351181;140350509
17330;D;140351501;140350669
17331;D;140351821;140350829
17332;D;140351309;140350989
17333;D;140351437;140351149
17334;D;140351757;140351309
17335;D;140352077;140351469
17336;D;140352397;140351629
17337;D;140352717;140351789
17338;D;140353037;140351949
17339;D;140353357;140352109
17340;D;140353677;140352269
17341;D;140353997;140352429
17342;D;140354317;140352589
17343;D;140353613;140352749
17344;D;140353933;140352909
17345;D;140354253;140353069
17346;D;140354573;140353229
17347;D;140354893;140353389
17348;D;140355213;140353549
17349;D;140355533;140353709
17350;D;140355853;140353869
17351;D;140355149;140354029
17352;D;140355469;140354189
17353;D;140355789;140354349
17354;D;140356109;140354509
17355;D;140356429;140354669
17356;D;140356749;140354829
17357;!;;
17358;D;140364557;140362829
17359;D;140364877;140362989
17360;D;140365197;140363149
17361;D;140365517;140363309
17362;D;140365709;140363469
17363;D;140365133;140363629
17364;D;140365453;140363789
17365;D;140365773;140363949
17366;D;140366093;140364109
17367;D;140366413;140364269
17368;D;140365869;140364429
17369;D;140366029;140364589
17370;D;140366349;140364749
17371;D;140366669;140364909
17372;D;140366989;140365069
17373;D;140367309;140365229
17374;D;140367629;140365389
17375;D;140366925;140365549
17376;D;140367245;140365709
17377;D;140367565;140365869
17378;D;140367885;140366029
17379;D;140368205;140366189
17380;D;140367501;140366349
17381;D;140367821;140366509
17382;D;140368141;140366669
17383;D;140368461;140366829
17384;D;140368781;140366989
17385;D;140368269;140367149
17386;D;140368429;140367309
17387;D;140368717;140367469
17388;D;140369037;140367629
17389;D;140369357;140367789
17390;D;140369677;140367949
17391;D;140369997;140368109
17392;D;140370317;140368269
17393;D;140370637;140368429
17394;D;140370957;140368589
17395;D;140370253;140368749
17396;D;140370573;140368909
17397;D;140370893;140369069
17398;D;140371213;140369229
17399;D;140371469;140369389
17400;D;140370829;140369549
17401;D;140371149;140369709
17402;D;140371469;140369869
17403;D;140371789;140370029
17404;D;140372109;140370189
17405;D;140372429;140370349
17406;D;140372749;140370509
17407;D;140373069;140370669
17408;D;140372365;140370829
17409;D;140372685;140370989
17410;D;140373005;140371149
17411;D;140373325;140371309
17412;D;140373645;140371469
17413;D;140373965;140371629
17414;D;140373261;140371789
17415;D;140373581;140371949
17416;D;140373901;140372109
17417;D;140374221;140372269
17418;D;140374541;140372429
17419;!;;
17420;D;140374797;140373069
17421;D;140375117;140373229
17422;D;140375437;140373389
17423;D;140374733;140373549
17424;D;140375053;140373709
17425;D;140375373;140373869
17426;D;140375693;140374029
17427;D;140376013;140374189
17428;!;;
17429;D;140378701;140377069
17430;D;140379021;140377229
17431;D;140379341;140377389
17432;D;140379661;140377549
17433;D;140379789;140377709
17434;D;140379277;140377869
17435;D;140379597;140378029
17436;D;140380237;140378349
17437;D;140380557;140378509
17438;D;140380877;140378669
17439;D;140381069;140378829
17440;D;140380493;140378989
17441;D;140380813;140379149
17442;D;140381133;140379309
17443;D;140381453;140379469
17444;D;140381773;140379629
17445;D;140382093;140379789
17446;D;140381709;140379949
17447;D;140381709;140380109
17448;D;140382029;140380269
17449;D;140382349;140380429
17450;D;140382189;140380589
17451;D;140382349;140380749
17452;D;140382285;140380909
17453;D;140382605;140381069
17454;D;140382925;140381229
17455;D;140383245;140381389
17456;D;140383565;140381549
17457;D;140383885;140381709
17458;D;140384205;140381869
17459;D;140383501;140382029
17460;D;140383821;140382189
17461;D;140384141;140382349
17462;D;140384461;140382509
17463;D;140384781;140382669
17464;D;140385421;140382989
17465;D;140384717;140383149
17466;D;140385037;140383309
17467;D;140385357;140383469
17468;D;140385677;140383629
17469;D;140385997;140383789
17470;D;140385293;140383949
17471;D;140385613;140384109
17472;D;140385933;140384269
17473;D;140386253;140384429
17474;D;140386573;140384589
17475;D;140386893;140384749
17476;D;140387213;140384909
17477;D;140386989;140385069
17478;D;140386829;140385229
17479;D;140387149;140385389
17480;D;140387469;140385549
17481;D;140387789;140385709
17482;D;140388109;140385869
17483;D;140387405;140386029
17484;D;140387725;140386189
17485;D;140388045;140386349
17486;D;140387341;140386509
17487;D;140387661;140386669
17488;D;140387981;140386829
17489;D;140388301;140386989
17490;D;140388621;140387149
17491;D;140388941;140387309
17492;D;140389261;140387469
17493;D;140389581;140387629
17494;D;140389901;140387789
17495;D;140390221;140387949
17496;D;140389517;140388109
17497;D;140389837;140388269
17498;D;140390157;140388429
17499;D;140390477;140388589
17500;D;140390797;140388749
17501;D;140391117;140388909
17502;D;140391437;140389069
17503;D;140390733;140389229
17504;D;140391053;140389389
17505;D;140391373;140389549
17506;D;140391693;140389709
17507;D;140392013;140389869
17508;D;140391309;140390029
17509;D;140391629;140390189
17510;D;140391949;140390349
17511;D;140392269;140390509
17512;D;140392589;140390669
17513;D;140392909;140390829
17514;D;140393229;140390989
17515;D;140392525;140391149
17516;D;140392845;140391309
17517;D;140393165;140391469
17518;D;140393485;140391629
17519;D;140393805;140391789
17520;D;140394125;140391949
17521;D;140394445;140392109
17522;D;140393741;140392269
17523;!;;
17524;D;140394061;140392429
17525;D;140394381;140392589
17526;D;140394701;140392749
17527;D;140395021;140392909
17528;D;140394317;140393069
17529;D;140394637;140393229
17530;D;140394957;140393389
17531;D;140395277;140393549
17532;D;140395597;140393709
17533;D;140395917;140393869
17534;!;;
17535;D;140400013;140398989
17536;D;140400333;140399149
17537;D;140400653;140399309
17538;D;140401293;140399629
17539;D;140401613;140399789
17540;D;140401933;140399949
17541;D;140402253;140400109
17542;D;140402573;140400269
17543;D;140401869;140400429
17544;D;140402189;140400589
17545;D;140402509;140400749
17546;D;140402829;140400909
17547;D;140403149;140401069
17548;D;140403469;140401229
17549;D;140403789;140401389
17550;D;140403085;140401549
17551;D;140403405;140401709
17552;D;140403725;140401869
17553;D;140404045;140402029
17554;D;140404365;140402189
17555;D;140404685;140402349
17556;D;140403981;140402509
17557;D;140404301;140402669
17558;D;140404621;140402829
17559;D;140404941;140402989
17560;D;140405261;140403149
17561;D;140405581;140403309
17562;D;140404877;140403469
17563;D;140405197;140403629
17564;D;140405517;140403789
17565;D;140405837;140403949
17566;D;140406157;140404109
17567;D;140406477;140404269
17568;D;140406797;140404429
17569;D;140405069;140404589
17570;D;140405389;140404749
17571;D;140405709;140404909
17572;D;140406029;140405069
17573;D;140406669;140405389
17574;D;140406989;140405549
17575;D;140407309;140405709
17576;D;140407629;140405869
17577;D;140407949;140406029
17578;D;140408589;140406349
17579;D;140407885;140406509
17580;D;140408205;140406669
17581;D;140408525;140406829
17582;D;140408845;140406989
17583;D;140409165;140407149
17584;D;140409485;140407309
17585;D;140409805;140407469
17586;D;140409869;140407629
17587;D;140409421;140407789
17588;D;140409741;140407949
17589;D;140410061;140408109
17590;D;140410381;140408269
17591;D;140410701;140408429
17592;D;140409997;140408589
17593;D;140410317;140408749
17594;D;140410637;140408909
17595;D;140410957;140409069
17596;D;140411277;140409229
17597;D;140411597;140409389
17598;D;140411917;140409549
17599;D;140411213;140409709
17600;D;140411533;140409869
17601;D;140411853;140410029
17602;D;140412173;140410189
17603;D;140412493;140410349
17604;D;140412813;140410509
17605;D;140413069;140410669
17606;D;140412429;140410829
17607;D;140412749;140410989
17608;D;140413069;140411149
17609;D;140413389;140411309
17610;D;140413709;140411469
17611;D;140413229;140411629
17612;D;140413325;140411789
17613;D;140413645;140411949
17614;D;140413965;140412109
17615;D;140414285;140412269
17616;D;140414605;140412429
17617;D;140414925;140412589
17618;D;140414221;140412749
17619;D;140414541;140412909
17620;D;140414861;140413069
17621;D;140415181;140413229
17622;D;140415501;140413389
17623;D;140414989;140413549
17624;D;140415117;140413709
17625;D;140415437;140413869
17626;D;140415757;140414029
17627;D;140416077;140414189
17628;D;140416397;140414349
17629;D;140416717;140414509
17630;D;140417037;140414669
17631;D;140417229;140414829
17632;D;140416653;140414989
17633;D;140416973;140415149
17634;D;140417293;140415309
17635;D;140417613;140415469
17636;D;140417933;140415629
17637;D;140418253;140415789
17638;D;140417549;140415949
17639;D;140417869;140416109
17640;D;140418189;140416269
17641;D;140418509;140416429
17642;D;140418829;140416589
17643;D;140419149;140416749
17644;D;140418669;140416909
17645;D;140418765;140417069
17646;D;140419085;140417229
17647;D;140419405;140417389
17648;D;140419725;140417549
17649;D;140420045;140417709
17650;D;140419341;140417869
17651;D;140419661;140418029
17652;D;140419981;140418189
17653;D;140420301;140418349
17654;D;140420621;140418509
17655;D;140420941;140418669
17656;D;140421261;140418829
17657;D;140421069;140418989
17658;D;140420877;140419149
17659;D;140421197;140419309
17660;D;140421517;140419469
17661;D;140421837;140419629
17662;D;140421133;140419789
17663;D;140421453;140419949
17664;D;140421773;140420109
17665;D;140422093;140420269
17666;D;140421869;140420429
17667;!;;
17668;D;140425357;140423949
17669;D;140425677;140424109
17670;D;140425997;140424269
17671;D;140426317;140424429
17672;D;140426637;140424589
17673;D;140426349;140424749
17674;D;140426253;140424909
17675;D;140425549;140425069
17676;D;140425869;140425229
17677;D;140425709;140425389
17678;D;140426349;140425549
17679;D;140425805;140425709
17680;D;140426125;140425869
17681;D;140426445;140426029
17682;D;140426765;140426189
17683;D;140427085;140426349
17684;D;140427405;140426509
17685;D;140427725;140426669
17686;D;140427021;140426829
17687;D;140427341;140426989
17688;D;140427661;140427149
17689;D;140427981;140427309
17690;D;140428301;140427469
17691;D;140428621;140427629
17692;D;140428941;140427789
17693;D;140429261;140427949
17694;D;140429581;140428109
17695;D;140429901;140428269
17696;D;140430221;140428429
17697;D;140430541;140428589
17698;D;140430861;140428749
17699;D;140431181;140428909
17700;D;140430477;140429069
17701;D;140430797;140429229
17702;D;140431117;140429389
17703;D;140431437;140429549
17704;D;140431757;140429709
17705;D;140432077;140429869
17706;D;140432397;140430029
17707;D;140432269;140430189
17708;D;140432013;140430349
17709;D;140432333;140430509
17710;D;140432653;140430669
17711;D;140432973;140430829
17712;D;140433293;140430989
17713;D;140433613;140431149
17714;D;140432909;140431309
17715;D;140433229;140431469
17716;D;140433549;140431629
17717;D;140433869;140431789
17718;D;140434189;140431949
17719;D;140434509;140432109
17720;D;140433805;140432269
17721;D;140434125;140432429
17722;D;140434445;140432589
17723;D;140434765;140432749
17724;D;140435085;140432909
17725;D;140435405;140433069
17726;D;140435629;140433229
17727;D;140435021;140433389
17728;D;140435341;140433549
17729;D;140435661;140433709
17730;D;140435981;140433869
17731;D;140436301;140434029
17732;D;140435949;140434189
17733;D;140435917;140434349
17734;D;140436237;140434509
17735;D;140436557;140434669
17736;D;140436877;140434829
17737;D;140437197;140434989
17738;D;140437517;140435149
17739;D;140437837;140435309
17740;D;140437133;140435469
17741;D;140437453;140435629
17742;D;140437773;140435789
17743;D;140438093;140435949
17744;D;140438189;140436109
17745;D;140438349;140436269
17746;D;140438029;140436429
17747;D;140438349;140436589
17748;D;140438669;140436749
17749;D;140438989;140436909
17750;D;140439309;140437069
17751;D;140438989;140437229
17752;D;140438925;140437389
17753;D;140439245;140437549
17754;D;140439565;140437709
17755;D;140439885;140437869
17756;D;140440205;140438029
17757;D;140439949;140438189
17758;D;140439821;140438349
17759;D;140440141;140438509
17760;D;140440461;140438669
17761;D;140440781;140438829
17762;D;140441101;140438989
17763;D;140441421;140439149
17764;D;140440717;140439309
17765;D;140441037;140439469
17766;D;140441357;140439629
17767;D;140441677;140439789
17768;D;140441997;140439949
17769;D;140442317;140440109
17770;D;140442637;140440269
17771;D;140442957;140440429
17772;D;140442253;140440589
17773;D;140442573;140440749
17774;D;140442893;140440909
17775;D;140443533;140441229
17776;D;140443853;140441389
17777;D;140443149;140441549
17778;D;140443469;140441709
17779;D;140443789;140441869
17780;D;140444109;140442029
17781;D;140444429;140442189
17782;D;140443949;140442349
17783;D;140444045;140442509
17784;D;140444365;140442669
17785;D;140444685;140442829
17786;D;140445005;140442989
17787;D;140445325;140443149
17788;D;140445645;140443309
17789;D;140445965;140443469
17790;D;140445261;140443629
17791;D;140445581;140443789
17792;D;140445901;140443949
17793;D;140446221;140444109
17794;D;140446541;140444269
17795;D;140446861;140444429
17796;D;140446989;140444589
17797;D;140446477;140444749
17798;D;140446797;140444909
17799;D;140447117;140445069
17800;D;140447437;140445229
17801;D;140447757;140445389
17802;D;140447053;140445549
17803;D;140447373;140445709
17804;D;140447693;140445869
17805;D;140448013;140446029
17806;D;140448333;140446189
17807;D;140448653;140446349
17808;D;140448749;140446509
17809;D;140448269;140446669
17810;D;140448589;140446829
17811;D;140448909;140446989
17812;D;140449229;140447149
17813;D;140449549;140447309
17814;D;140449869;140447469
17815;D;140449165;140447629
17816;D;140449485;140447789
17817;D;140449805;140447949
17818;D;140450125;140448109
17819;D;140450445;140448269
17820;D;140450029;140448429
17821;D;140450061;140448589
17822;D;140450381;140448749
17823;D;140450701;140448909
17824;D;140451021;140449069
17825;D;140451341;140449229
17826;!;;
17827;D;140451597;140449869
17828;D;140451917;140450029
17829;D;140452237;140450189
17830;D;140452109;140450349
17831;D;140451949;140450509
17832;D;140452173;140450669
17833;D;140452493;140450829
17834;D;140452813;140450989
17835;D;140453133;140451149
17836;D;140453453;140451309
17837;D;140453069;140451469
17838;D;140453229;140451629
17839;D;140453389;140451789
17840;D;140454029;140452109
17841;D;140454349;140452269
17842;D;140454669;140452429
17843;D;140454989;140452589
17844;D;140454509;140452749
17845;D;140454605;140452909
17846;D;140454925;140453069
17847;D;140455245;140453229
17848;D;140455565;140453389
17849;D;140455885;140453549
17850;D;140456205;140453709
17851;D;140455501;140453869
17852;D;140455821;140454029
17853;D;140456141;140454189
17854;D;140456461;140454349
17855;D;140456781;140454509
17856;D;140457101;140454669
17857;D;140456397;140454829
17858;D;140456717;140454989
17859;D;140457037;140455149
17860;D;140457357;140455309
17861;D;140457677;140455469
17862;D;140457709;140455629
17863;D;140457549;140455789
17864;D;140457613;140455949
17865;D;140457933;140456109
17866;D;140458253;140456269
17867;D;140458573;140456429
17868;D;140457869;140456589
17869;D;140458189;140456749
17870;D;140458509;140456909
17871;D;140458829;140457069
17872;D;140459149;140457229
17873;D;140459469;140457389
17874;D;140459789;140457549
17875;D;140460109;140457709
17876;D;140459789;140457869
17877;D;140459725;140458029
17878;D;140460045;140458189
17879;D;140460365;140458349
17880;D;140460685;140458509
17881;D;140461005;140458669
17882;D;140460589;140458829
17883;D;140460621;140458989
17884;D;140460941;140459149
17885;D;140461261;140459309
17886;D;140461581;140459469
17887;D;140461901;140459629
17888;D;140461197;140459789
17889;D;140461517;140459949
17890;D;140461837;140460109
17891;D;140462157;140460269
17892;D;140462477;140460429
17893;D;140462797;140460589
17894;D;140462989;140460749
17895;D;140463149;140460909
17896;D;140462733;140461069
